code,fk_name,parent,concept_name,source,standard_semantic_hierarchy
Smith County,"Smith, MS",None,Feature Name,2023 GNIS,No
Stone County,"Stone, MS",None,Feature Name,2023 GNIS,No
Sunflower County,"Sunflower, MS",None,Feature Name,2023 GNIS,No
Tallahatchie County,"Tallahatchie, MS",None,Feature Name,2023 GNIS,No
Tate County,"Tate, MS",None,Feature Name,2023 GNIS,No
Tippah County,"Tippah, MS",None,Feature Name,2023 GNIS,No
Tishomingo County,"Tishomingo, MS",None,Feature Name,2023 GNIS,No
Tunica County,"Tunica, MS",None,Feature Name,2023 GNIS,No
Union County,"Union, MS",None,Feature Name,2023 GNIS,No
Walthall County,"Walthall, MS",None,Feature Name,2023 GNIS,No
Warren County,"Warren, MS",None,Feature Name,2023 GNIS,No
Washington County,"Washington, MS",None,Feature Name,2023 GNIS,No
Wayne County,"Wayne, MS",None,Feature Name,2023 GNIS,No
Webster County,"Webster, MS",None,Feature Name,2023 GNIS,No
Wilkinson County,"Wilkinson, MS",None,Feature Name,2023 GNIS,No
Winston County,"Winston, MS",None,Feature Name,2023 GNIS,No
Yalobusha County,"Yalobusha, MS",None,Feature Name,2023 GNIS,No
Yazoo County,"Yazoo, MS",None,Feature Name,2023 GNIS,No
Pontotoc County,"Pontotoc, MS",None,Feature Name,2023 GNIS,No
Alcorn County,"Alcorn, MS",None,Feature Name,2023 GNIS,No
Hancock County,"Hancock, MS",None,Feature Name,2023 GNIS,No
Montgomery County,"Montgomery, MS",None,Feature Name,2023 GNIS,No
Pike County,"Pike, MS",None,Feature Name,2023 GNIS,No
Andrew County,"Andrew, MO",None,Feature Name,2023 GNIS,No
Atchison County,"Atchison, MO",None,Feature Name,2023 GNIS,No
Audrain County,"Audrain, MO",None,Feature Name,2023 GNIS,No
Barry County,"Barry, MO",None,Feature Name,2023 GNIS,No
Barton County,"Barton, MO",None,Feature Name,2023 GNIS,No
Bates County,"Bates, MO",None,Feature Name,2023 GNIS,No
Benton County,"Benton, MO",None,Feature Name,2023 GNIS,No
Bollinger County,"Bollinger, MO",None,Feature Name,2023 GNIS,No
Boone County,"Boone, MO",None,Feature Name,2023 GNIS,No
Buchanan County,"Buchanan, MO",None,Feature Name,2023 GNIS,No
Butler County,"Butler, MO",None,Feature Name,2023 GNIS,No
Caldwell County,"Caldwell, MO",None,Feature Name,2023 GNIS,No
Callaway County,"Callaway, MO",None,Feature Name,2023 GNIS,No
Camden County,"Camden, MO",None,Feature Name,2023 GNIS,No
Cape Girardeau County,"Cape Girardeau, MO",None,Feature Name,2023 GNIS,No
Carroll County,"Carroll, MO",None,Feature Name,2023 GNIS,No
Carter County,"Carter, MO",None,Feature Name,2023 GNIS,No
Cass County,"Cass, MO",None,Feature Name,2023 GNIS,No
Cedar County,"Cedar, MO",None,Feature Name,2023 GNIS,No
Chariton County,"Chariton, MO",None,Feature Name,2023 GNIS,No
Christian County,"Christian, MO",None,Feature Name,2023 GNIS,No
Clark County,"Clark, MO",None,Feature Name,2023 GNIS,No
Clay County,"Clay, MO",None,Feature Name,2023 GNIS,No
Clinton County,"Clinton, MO",None,Feature Name,2023 GNIS,No
Cole County,"Cole, MO",None,Feature Name,2023 GNIS,No
Cooper County,"Cooper, MO",None,Feature Name,2023 GNIS,No
Crawford County,"Crawford, MO",None,Feature Name,2023 GNIS,No
Dade County,"Dade, MO",None,Feature Name,2023 GNIS,No
Dallas County,"Dallas, MO",None,Feature Name,2023 GNIS,No
Daviess County,"Daviess, MO",None,Feature Name,2023 GNIS,No
DeKalb County,"DeKalb, MO",None,Feature Name,2023 GNIS,No
Dent County,"Dent, MO",None,Feature Name,2023 GNIS,No
Douglas County,"Douglas, MO",None,Feature Name,2023 GNIS,No
Dunklin County,"Dunklin, MO",None,Feature Name,2023 GNIS,No
Franklin County,"Franklin, MO",None,Feature Name,2023 GNIS,No
Gasconade County,"Gasconade, MO",None,Feature Name,2023 GNIS,No
Gentry County,"Gentry, MO",None,Feature Name,2023 GNIS,No
Greene County,"Greene, MO",None,Feature Name,2023 GNIS,No
Grundy County,"Grundy, MO",None,Feature Name,2023 GNIS,No
Harrison County,"Harrison, MO",None,Feature Name,2023 GNIS,No
Henry County,"Henry, MO",None,Feature Name,2023 GNIS,No
Hickory County,"Hickory, MO",None,Feature Name,2023 GNIS,No
Holt County,"Holt, MO",None,Feature Name,2023 GNIS,No
Howard County,"Howard, MO",None,Feature Name,2023 GNIS,No
Howell County,"Howell, MO",None,Feature Name,2023 GNIS,No
Iron County,"Iron, MO",None,Feature Name,2023 GNIS,No
Jackson County,"Jackson, MO",None,Feature Name,2023 GNIS,No
Jasper County,"Jasper, MO",None,Feature Name,2023 GNIS,No
Jefferson County,"Jefferson, MO",None,Feature Name,2023 GNIS,No
Johnson County,"Johnson, MO",None,Feature Name,2023 GNIS,No
Knox County,"Knox, MO",None,Feature Name,2023 GNIS,No
Laclede County,"Laclede, MO",None,Feature Name,2023 GNIS,No
Lafayette County,"Lafayette, MO",None,Feature Name,2023 GNIS,No
Lawrence County,"Lawrence, MO",None,Feature Name,2023 GNIS,No
Lewis County,"Lewis, MO",None,Feature Name,2023 GNIS,No
Lincoln County,"Lincoln, MO",None,Feature Name,2023 GNIS,No
Linn County,"Linn, MO",None,Feature Name,2023 GNIS,No
Livingston County,"Livingston, MO",None,Feature Name,2023 GNIS,No
Macon County,"Macon, MO",None,Feature Name,2023 GNIS,No
Madison County,"Madison, MO",None,Feature Name,2023 GNIS,No
Maries County,"Maries, MO",None,Feature Name,2023 GNIS,No
Marion County,"Marion, MO",None,Feature Name,2023 GNIS,No
McDonald County,"McDonald, MO",None,Feature Name,2023 GNIS,No
Mercer County,"Mercer, MO",None,Feature Name,2023 GNIS,No
Miller County,"Miller, MO",None,Feature Name,2023 GNIS,No
Mississippi County,"Mississippi, MO",None,Feature Name,2023 GNIS,No
Moniteau County,"Moniteau, MO",None,Feature Name,2023 GNIS,No
Monroe County,"Monroe, MO",None,Feature Name,2023 GNIS,No
Montgomery County,"Montgomery, MO",None,Feature Name,2023 GNIS,No
Morgan County,"Morgan, MO",None,Feature Name,2023 GNIS,No
New Madrid County,"New Madrid, MO",None,Feature Name,2023 GNIS,No
Newton County,"Newton, MO",None,Feature Name,2023 GNIS,No
Nodaway County,"Nodaway, MO",None,Feature Name,2023 GNIS,No
Oregon County,"Oregon, MO",None,Feature Name,2023 GNIS,No
Osage County,"Osage, MO",None,Feature Name,2023 GNIS,No
Ozark County,"Ozark, MO",None,Feature Name,2023 GNIS,No
Pemiscot County,"Pemiscot, MO",None,Feature Name,2023 GNIS,No
Perry County,"Perry, MO",None,Feature Name,2023 GNIS,No
Pettis County,"Pettis, MO",None,Feature Name,2023 GNIS,No
Phelps County,"Phelps, MO",None,Feature Name,2023 GNIS,No
Pike County,"Pike, MO",None,Feature Name,2023 GNIS,No
Platte County,"Platte, MO",None,Feature Name,2023 GNIS,No
Polk County,"Polk, MO",None,Feature Name,2023 GNIS,No
Pulaski County,"Pulaski, MO",None,Feature Name,2023 GNIS,No
Putnam County,"Putnam, MO",None,Feature Name,2023 GNIS,No
Ralls County,"Ralls, MO",None,Feature Name,2023 GNIS,No
Randolph County,"Randolph, MO",None,Feature Name,2023 GNIS,No
Ray County,"Ray, MO",None,Feature Name,2023 GNIS,No
Reynolds County,"Reynolds, MO",None,Feature Name,2023 GNIS,No
Ripley County,"Ripley, MO",None,Feature Name,2023 GNIS,No
Saint Charles County,"St. Charles, MO",None,Feature Name,2023 GNIS,No
Saint Clair County,"St. Clair, MO",None,Feature Name,2023 GNIS,No
Saint Francois County,"St. Francois, MO",None,Feature Name,2023 GNIS,No
Saint Louis County,"St. Louis, MO",None,Feature Name,2023 GNIS,No
Saline County,"Saline, MO",None,Feature Name,2023 GNIS,No
Schuyler County,"Schuyler, MO",None,Feature Name,2023 GNIS,No
Scotland County,"Scotland, MO",None,Feature Name,2023 GNIS,No
Scott County,"Scott, MO",None,Feature Name,2023 GNIS,No
Shannon County,"Shannon, MO",None,Feature Name,2023 GNIS,No
Shelby County,"Shelby, MO",None,Feature Name,2023 GNIS,No
Stoddard County,"Stoddard, MO",None,Feature Name,2023 GNIS,No
Stone County,"Stone, MO",None,Feature Name,2023 GNIS,No
Sullivan County,"Sullivan, MO",None,Feature Name,2023 GNIS,No
Taney County,"Taney, MO",None,Feature Name,2023 GNIS,No
Texas County,"Texas, MO",None,Feature Name,2023 GNIS,No
Vernon County,"Vernon, MO",None,Feature Name,2023 GNIS,No
Warren County,"Warren, MO",None,Feature Name,2023 GNIS,No
Washington County,"Washington, MO",None,Feature Name,2023 GNIS,No
Wayne County,"Wayne, MO",None,Feature Name,2023 GNIS,No
Webster County,"Webster, MO",None,Feature Name,2023 GNIS,No
Worth County,"Worth, MO",None,Feature Name,2023 GNIS,No
Wright County,"Wright, MO",None,Feature Name,2023 GNIS,No
Adair County,"Adair, MO",None,Feature Name,2023 GNIS,No
Sainte Genevieve County,"Ste. Genevieve, MO",None,Feature Name,2023 GNIS,No
City of Saint Louis,"St. Louis (city), MO",None,Feature Name,2023 GNIS,No
State of Montana,Montana,None,Feature Name,2023 GNIS,No
Lewis and Clark County,"Lewis and Clark, MT",None,Feature Name,2023 GNIS,No
Adams County,"Adams, NE",None,Feature Name,2023 GNIS,No
Antelope County,"Antelope, NE",None,Feature Name,2023 GNIS,No
Arthur County,"Arthur, NE",None,Feature Name,2023 GNIS,No
Banner County,"Banner, NE",None,Feature Name,2023 GNIS,No
Blaine County,"Blaine, NE",None,Feature Name,2023 GNIS,No
Boone County,"Boone, NE",None,Feature Name,2023 GNIS,No
Boyd County,"Boyd, NE",None,Feature Name,2023 GNIS,No
Brown County,"Brown, NE",None,Feature Name,2023 GNIS,No
Buffalo County,"Buffalo, NE",None,Feature Name,2023 GNIS,No
Burt County,"Burt, NE",None,Feature Name,2023 GNIS,No
Butler County,"Butler, NE",None,Feature Name,2023 GNIS,No
Cass County,"Cass, NE",None,Feature Name,2023 GNIS,No
Cedar County,"Cedar, NE",None,Feature Name,2023 GNIS,No
Chase County,"Chase, NE",None,Feature Name,2023 GNIS,No
Cherry County,"Cherry, NE",None,Feature Name,2023 GNIS,No
Cheyenne County,"Cheyenne, NE",None,Feature Name,2023 GNIS,No
Clay County,"Clay, NE",None,Feature Name,2023 GNIS,No
Colfax County,"Colfax, NE",None,Feature Name,2023 GNIS,No
Cuming County,"Cuming, NE",None,Feature Name,2023 GNIS,No
Custer County,"Custer, NE",None,Feature Name,2023 GNIS,No
Dakota County,"Dakota, NE",None,Feature Name,2023 GNIS,No
Dawes County,"Dawes, NE",None,Feature Name,2023 GNIS,No
Dawson County,"Dawson, NE",None,Feature Name,2023 GNIS,No
Deuel County,"Deuel, NE",None,Feature Name,2023 GNIS,No
Dixon County,"Dixon, NE",None,Feature Name,2023 GNIS,No
Dodge County,"Dodge, NE",None,Feature Name,2023 GNIS,No
Douglas County,"Douglas, NE",None,Feature Name,2023 GNIS,No
Dundy County,"Dundy, NE",None,Feature Name,2023 GNIS,No
Fillmore County,"Fillmore, NE",None,Feature Name,2023 GNIS,No
Franklin County,"Franklin, NE",None,Feature Name,2023 GNIS,No
Frontier County,"Frontier, NE",None,Feature Name,2023 GNIS,No
Furnas County,"Furnas, NE",None,Feature Name,2023 GNIS,No
Gage County,"Gage, NE",None,Feature Name,2023 GNIS,No
Garden County,"Garden, NE",None,Feature Name,2023 GNIS,No
Garfield County,"Garfield, NE",None,Feature Name,2023 GNIS,No
Gosper County,"Gosper, NE",None,Feature Name,2023 GNIS,No
Grant County,"Grant, NE",None,Feature Name,2023 GNIS,No
Greeley County,"Greeley, NE",None,Feature Name,2023 GNIS,No
Hall County,"Hall, NE",None,Feature Name,2023 GNIS,No
Hamilton County,"Hamilton, NE",None,Feature Name,2023 GNIS,No
Harlan County,"Harlan, NE",None,Feature Name,2023 GNIS,No
Hayes County,"Hayes, NE",None,Feature Name,2023 GNIS,No
Hitchcock County,"Hitchcock, NE",None,Feature Name,2023 GNIS,No
Holt County,"Holt, NE",None,Feature Name,2023 GNIS,No
Hooker County,"Hooker, NE",None,Feature Name,2023 GNIS,No
Howard County,"Howard, NE",None,Feature Name,2023 GNIS,No
Jefferson County,"Jefferson, NE",None,Feature Name,2023 GNIS,No
Johnson County,"Johnson, NE",None,Feature Name,2023 GNIS,No
Kearney County,"Kearney, NE",None,Feature Name,2023 GNIS,No
Keith County,"Keith, NE",None,Feature Name,2023 GNIS,No
Keya Paha County,"Keya Paha, NE",None,Feature Name,2023 GNIS,No
Kimball County,"Kimball, NE",None,Feature Name,2023 GNIS,No
Knox County,"Knox, NE",None,Feature Name,2023 GNIS,No
Lancaster County,"Lancaster, NE",None,Feature Name,2023 GNIS,No
Lincoln County,"Lincoln, NE",None,Feature Name,2023 GNIS,No
Logan County,"Logan, NE",None,Feature Name,2023 GNIS,No
Loup County,"Loup, NE",None,Feature Name,2023 GNIS,No
Madison County,"Madison, NE",None,Feature Name,2023 GNIS,No
McPherson County,"McPherson, NE",None,Feature Name,2023 GNIS,No
Merrick County,"Merrick, NE",None,Feature Name,2023 GNIS,No
Morrill County,"Morrill, NE",None,Feature Name,2023 GNIS,No
Nance County,"Nance, NE",None,Feature Name,2023 GNIS,No
Nemaha County,"Nemaha, NE",None,Feature Name,2023 GNIS,No
Nuckolls County,"Nuckolls, NE",None,Feature Name,2023 GNIS,No
Otoe County,"Otoe, NE",None,Feature Name,2023 GNIS,No
Pawnee County,"Pawnee, NE",None,Feature Name,2023 GNIS,No
Perkins County,"Perkins, NE",None,Feature Name,2023 GNIS,No
Phelps County,"Phelps, NE",None,Feature Name,2023 GNIS,No
Pierce County,"Pierce, NE",None,Feature Name,2023 GNIS,No
Platte County,"Platte, NE",None,Feature Name,2023 GNIS,No
Polk County,"Polk, NE",None,Feature Name,2023 GNIS,No
Red Willow County,"Red Willow, NE",None,Feature Name,2023 GNIS,No
Richardson County,"Richardson, NE",None,Feature Name,2023 GNIS,No
Rock County,"Rock, NE",None,Feature Name,2023 GNIS,No
Saline County,"Saline, NE",None,Feature Name,2023 GNIS,No
Sarpy County,"Sarpy, NE",None,Feature Name,2023 GNIS,No
Saunders County,"Saunders, NE",None,Feature Name,2023 GNIS,No
Scotts Bluff County,"Scotts Bluff, NE",None,Feature Name,2023 GNIS,No
Seward County,"Seward, NE",None,Feature Name,2023 GNIS,No
Sheridan County,"Sheridan, NE",None,Feature Name,2023 GNIS,No
Sherman County,"Sherman, NE",None,Feature Name,2023 GNIS,No
Sioux County,"Sioux, NE",None,Feature Name,2023 GNIS,No
Stanton County,"Stanton, NE",None,Feature Name,2023 GNIS,No
Thayer County,"Thayer, NE",None,Feature Name,2023 GNIS,No
Thomas County,"Thomas, NE",None,Feature Name,2023 GNIS,No
Thurston County,"Thurston, NE",None,Feature Name,2023 GNIS,No
Valley County,"Valley, NE",None,Feature Name,2023 GNIS,No
Washington County,"Washington, NE",None,Feature Name,2023 GNIS,No
Wayne County,"Wayne, NE",None,Feature Name,2023 GNIS,No
Webster County,"Webster, NE",None,Feature Name,2023 GNIS,No
Wheeler County,"Wheeler, NE",None,Feature Name,2023 GNIS,No
York County,"York, NE",None,Feature Name,2023 GNIS,No
Box Butte County,"Box Butte, NE",None,Feature Name,2023 GNIS,No
Elko County,"Elko, NV",None,Feature Name,2023 GNIS,No
Washoe County,"Washoe, NV",None,Feature Name,2023 GNIS,No
White Pine County,"White Pine, NV",None,Feature Name,2023 GNIS,No
Churchill County,"Churchill, NV",None,Feature Name,2023 GNIS,No
Eureka County,"Eureka, NV",None,Feature Name,2023 GNIS,No
Esmeralda County,"Esmeralda, NV",None,Feature Name,2023 GNIS,No
Storey County,"Storey, NV",None,Feature Name,2023 GNIS,No
Douglas County,"Douglas, NV",None,Feature Name,2023 GNIS,No
Mineral County,"Mineral, NV",None,Feature Name,2023 GNIS,No
Lyon County,"Lyon, NV",None,Feature Name,2023 GNIS,No
Pershing County,"Pershing, NV",None,Feature Name,2023 GNIS,No
Carson City,"Carson City (city), NV",None,Feature Name,2023 GNIS,No
Humboldt County,"Humboldt, NV",None,Feature Name,2023 GNIS,No
Lander County,"Lander, NV",None,Feature Name,2023 GNIS,No
Nye County,"Nye, NV",None,Feature Name,2023 GNIS,No
Clark County,"Clark, NV",None,Feature Name,2023 GNIS,No
Lincoln County,"Lincoln, NV",None,Feature Name,2023 GNIS,No
Belknap County,"Belknap, NH",None,Feature Name,2023 GNIS,No
Carroll County,"Carroll, NH",None,Feature Name,2023 GNIS,No
Cheshire County,"Cheshire, NH",None,Feature Name,2023 GNIS,No
Coos County,"Coos, NH",None,Feature Name,2023 GNIS,No
Grafton County,"Grafton, NH",None,Feature Name,2023 GNIS,No
Hillsborough County,"Hillsborough, NH",None,Feature Name,2023 GNIS,No
Merrimack County,"Merrimack, NH",None,Feature Name,2023 GNIS,No
Rockingham County,"Rockingham, NH",None,Feature Name,2023 GNIS,No
Strafford County,"Strafford, NH",None,Feature Name,2023 GNIS,No
Sullivan County,"Sullivan, NH",None,Feature Name,2023 GNIS,No
Hunterdon County,"Hunterdon, NJ",None,Feature Name,2023 GNIS,No
Mercer County,"Mercer, NJ",None,Feature Name,2023 GNIS,No
Middlesex County,"Middlesex, NJ",None,Feature Name,2023 GNIS,No
Morris County,"Morris, NJ",None,Feature Name,2023 GNIS,No
Passaic County,"Passaic, NJ",None,Feature Name,2023 GNIS,No
Salem County,"Salem, NJ",None,Feature Name,2023 GNIS,No
Somerset County,"Somerset, NJ",None,Feature Name,2023 GNIS,No
Union County,"Union, NJ",None,Feature Name,2023 GNIS,No
Sussex County,"Sussex, NJ",None,Feature Name,2023 GNIS,No
Warren County,"Warren, NJ",None,Feature Name,2023 GNIS,No
Atlantic County,"Atlantic, NJ",None,Feature Name,2023 GNIS,No
Bergen County,"Bergen, NJ",None,Feature Name,2023 GNIS,No
Burlington County,"Burlington, NJ",None,Feature Name,2023 GNIS,No
Camden County,"Camden, NJ",None,Feature Name,2023 GNIS,No
Cape May County,"Cape May, NJ",None,Feature Name,2023 GNIS,No
Cumberland County,"Cumberland, NJ",None,Feature Name,2023 GNIS,No
Essex County,"Essex, NJ",None,Feature Name,2023 GNIS,No
Gloucester County,"Gloucester, NJ",None,Feature Name,2023 GNIS,No
Hudson County,"Hudson, NJ",None,Feature Name,2023 GNIS,No
Ocean County,"Ocean, NJ",None,Feature Name,2023 GNIS,No
Monmouth County,"Monmouth, NJ",None,Feature Name,2023 GNIS,No
State of New Mexico,New Mexico,None,Feature Name,2023 GNIS,No
Grant County,"Grant, NM",None,Feature Name,2023 GNIS,No
Otero County,"Otero, NM",None,Feature Name,2023 GNIS,No
Hidalgo County,"Hidalgo, NM",None,Feature Name,2023 GNIS,No
McKinley County,"McKinley, NM",None,Feature Name,2023 GNIS,No
Catron County,"Catron, NM",None,Feature Name,2023 GNIS,No
Doña Ana County,"Doña Ana, NM",None,Feature Name,2023 GNIS,No
Quay County,"Quay, NM",None,Feature Name,2023 GNIS,No
Guadalupe County,"Guadalupe, NM",None,Feature Name,2023 GNIS,No
Torrance County,"Torrance, NM",None,Feature Name,2023 GNIS,No
Sandoval County,"Sandoval, NM",None,Feature Name,2023 GNIS,No
San Miguel County,"San Miguel, NM",None,Feature Name,2023 GNIS,No
Union County,"Union, NM",None,Feature Name,2023 GNIS,No
Lincoln County,"Lincoln, NM",None,Feature Name,2023 GNIS,No
Colfax County,"Colfax, NM",None,Feature Name,2023 GNIS,No
Cibola County,"Cibola, NM",None,Feature Name,2023 GNIS,No
Valencia County,"Valencia, NM",None,Feature Name,2023 GNIS,No
Curry County,"Curry, NM",None,Feature Name,2023 GNIS,No
De Baca County,"De Baca, NM",None,Feature Name,2023 GNIS,No
Harding County,"Harding, NM",None,Feature Name,2023 GNIS,No
Taos County,"Taos, NM",None,Feature Name,2023 GNIS,No
Luna County,"Luna, NM",None,Feature Name,2023 GNIS,No
Santa Fe County,"Santa Fe, NM",None,Feature Name,2023 GNIS,No
Eddy County,"Eddy, NM",None,Feature Name,2023 GNIS,No
San Juan County,"San Juan, NM",None,Feature Name,2023 GNIS,No
Albany County,"Albany, NY",None,Feature Name,2023 GNIS,No
Allegany County,"Allegany, NY",None,Feature Name,2023 GNIS,No
Bronx County,"Bronx, NY",None,Feature Name,2023 GNIS,No
Broome County,"Broome, NY",None,Feature Name,2023 GNIS,No
Cattaraugus County,"Cattaraugus, NY",None,Feature Name,2023 GNIS,No
Cayuga County,"Cayuga, NY",None,Feature Name,2023 GNIS,No
Chautauqua County,"Chautauqua, NY",None,Feature Name,2023 GNIS,No
Chemung County,"Chemung, NY",None,Feature Name,2023 GNIS,No
Chenango County,"Chenango, NY",None,Feature Name,2023 GNIS,No
Clinton County,"Clinton, NY",None,Feature Name,2023 GNIS,No
Columbia County,"Columbia, NY",None,Feature Name,2023 GNIS,No
Cortland County,"Cortland, NY",None,Feature Name,2023 GNIS,No
Delaware County,"Delaware, NY",None,Feature Name,2023 GNIS,No
Dutchess County,"Dutchess, NY",None,Feature Name,2023 GNIS,No
Erie County,"Erie, NY",None,Feature Name,2023 GNIS,No
Essex County,"Essex, NY",None,Feature Name,2023 GNIS,No
Franklin County,"Franklin, NY",None,Feature Name,2023 GNIS,No
Fulton County,"Fulton, NY",None,Feature Name,2023 GNIS,No
Genesee County,"Genesee, NY",None,Feature Name,2023 GNIS,No
Greene County,"Greene, NY",None,Feature Name,2023 GNIS,No
Hamilton County,"Hamilton, NY",None,Feature Name,2023 GNIS,No
Herkimer County,"Herkimer, NY",None,Feature Name,2023 GNIS,No
Jefferson County,"Jefferson, NY",None,Feature Name,2023 GNIS,No
Kings County,"Kings, NY",None,Feature Name,2023 GNIS,No
Lewis County,"Lewis, NY",None,Feature Name,2023 GNIS,No
Livingston County,"Livingston, NY",None,Feature Name,2023 GNIS,No
Madison County,"Madison, NY",None,Feature Name,2023 GNIS,No
Monroe County,"Monroe, NY",None,Feature Name,2023 GNIS,No
Montgomery County,"Montgomery, NY",None,Feature Name,2023 GNIS,No
Nassau County,"Nassau, NY",None,Feature Name,2023 GNIS,No
